keystone_run_id,keystone_team_id,completed_at,season,mythic_level,keystone_time_ms,faction,dungeon_name,dungeon_short_name,dungeon_slug,dungeon_patch,modifier_1,modifier_2,modifier_3,tank_name,tank_race,tank_race_id,tank_class,tank_class_id,tank_spec,tank_spec_id,tank_ilvl,healer_name,healer_race,healer_race_id,healer_class,healer_class_id,healer_spec,healer_spec_id,healer_ilvl,dps_1_name,dps_1_race,dps_1_race_id,dps_1_class,dps_1_class_id,dps_1_spec,dps_1_spec_id,dps_1_ilvl,dps_2_name,dps_2_race,dps_2_race_id,dps_2_class,dps_2_class_id,dps_2_spec,dps_2_spec_id,dps_2_ilvl,dps_3_name,dps_3_race,dps_3_race_id,dps_3_class,dps_3_class_id,dps_3_spec,dps_3_spec_id,dps_3_ilvl,clear_time_ms
15516219,404197300,2026-04-20 16:30:30+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Sweph,Blood Elf,10,Monk,10,Brewmaster,268,263.0,Sankutsho,Dwarf,3,Paladin,2,Holy,65,274.0,Demonpimp,Dwarf,3,Warlock,9,Demonology,266,273.0,Deerx,Human,1,Mage,8,Frost,64,279.0,Fiercey,Night Elf,4.0,Demon Hunter,12.0,Devourer,1480.0,278.0,1560713
15341690,403999995,2026-04-20 16:31:00+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Míhra,Blood Elf,10,Monk,10,Brewmaster,268,277.0,Yoonly,Night Elf,4,Druid,11,Restoration,105,276.0,Antoni,Human,1,Warrior,1,Fury,72,280.0,Redhaze,Night Elf,4,Hunter,3,Beast Mastery,253,276.0,Teaqp,Blood Elf,10.0,Death Knight,6.0,Unholy,252.0,277.0,1598028
15552651,404230615,2026-04-20 16:33:53+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Beyondx,Night Elf,4,Monk,10,Brewmaster,268,279.0,Satorijoe,Night Elf,4,Monk,10,Mistweaver,270,279.0,Jartiyer,Zandalari Troll,31,Death Knight,6,Unholy,252,279.0,Mcnuggy,Mechagnome,37,Warlock,9,Demonology,266,280.0,Baboli,Orc,2.0,Shaman,7.0,Elemental,262.0,274.0,1612908
15340547,403998925,2026-04-20 16:35:15+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Zefya,Dwarf,3,Monk,10,Brewmaster,268,279.812,Statemend,Night Elf,4,Priest,5,Discipline,256,279.875,Takayo,Blood Elf,10,Paladin,2,Retribution,70,278.5,Larowen,Night Elf,4,Demon Hunter,12,Devourer,1480,280.5,Raidro,Dwarf,3.0,Mage,8.0,Arcane,62.0,275.75,1553022
15403031,404056929,2026-04-20 16:42:14+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Кринжетол,Night Elf,4,Demon Hunter,12,Vengeance,581,275.0,Цириния,Blood Elf,10,Paladin,2,Holy,65,278.0,Лурра,Night Elf,4,Mage,8,Frost,64,275.0,Andromath,Goblin,9,Priest,5,Shadow,258,279.0,Dâyran,Haranir,86.0,Druid,11.0,Balance,102.0,278.0,1663969
15344889,404002959,2026-04-20 16:44:46+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Shifumx,Dwarf,3,Monk,10,Brewmaster,268,277.438,Tombodru,Night Elf,4,Druid,11,Restoration,105,277.375,Cantingdk,Mag'har Orc,36,Death Knight,6,Unholy,252,279.062,Rdegar,Earthen,85,Shaman,7,Elemental,262,277.812,Ravenyx,Night Elf,4.0,Demon Hunter,12.0,Devourer,1480.0,277.938,1670694
15403926,404057739,2026-04-20 16:46:58+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Чичивича,Dwarf,3,Monk,10,Brewmaster,268,279.0,Rakkaille,Troll,8,Monk,10,Mistweaver,270,277.0,Глитуи,Dwarf,3,Warlock,9,Demonology,266,278.0,Yarpgi,Dracthyr,70,Evoker,13,Augmentation,1473,282.0,Явсиньку,Night Elf,4.0,Demon Hunter,12.0,Devourer,1480.0,278.0,1476877
15346906,404004825,2026-04-20 16:49:55+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Mappsly,Haranir,91,Monk,10,Brewmaster,268,276.312,Custardly,Earthen,84,Paladin,2,Holy,65,272.625,Neraliell,Night Elf,4,Hunter,3,Survival,255,278.0,Narro,Blood Elf,10,Rogue,4,Outlaw,260,276.812,Éssemann,Human,1.0,Death Knight,6.0,Unholy,252.0,277.0,1671317
15453746,404102930,2026-04-20 16:51:26+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Minamonk,Blood Elf,10,Monk,10,Brewmaster,268,273.0,Muckimuck,Vulpera,35,Shaman,7,Restoration,264,276.0,Tinnaux,Tauren,6,Paladin,2,Retribution,70,273.0,Sym,Night Elf,4,Rogue,4,Outlaw,260,275.0,Woodmir,Night Elf,4.0,Druid,11.0,Balance,102.0,276.0,1633309
15347664,404005527,2026-04-20 16:51:43+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Shuolin,Pandaren,26,Monk,10,Brewmaster,268,277.438,Hhpal,Human,1,Paladin,2,Holy,65,277.5,Coradin,Blood Elf,10,Paladin,2,Retribution,70,278.062,Orgaradus,Orc,2,Death Knight,6,Unholy,252,277.875,Yaksh,Orc,2.0,Hunter,3.0,Beast Mastery,253.0,279.062,1705438
15357913,404015067,2026-04-20 16:53:31+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Hélloz,Dwarf,3,Warrior,1,Protection,73,277.0,Ishoh,Haranir,86,Shaman,7,Restoration,264,278.0,Kisielëk,Night Elf,4,Warrior,1,Fury,72,280.0,Fatburger,Human,1,Paladin,2,Retribution,70,280.0,Yunô,Blood Elf,10.0,Rogue,4.0,Assassination,259.0,279.0,1634828
15349131,404006871,2026-04-20 16:54:48+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Grumpydk,Human,1,Death Knight,6,Blood,250,280.562,Dekakun,Mag'har Orc,36,Monk,10,Mistweaver,270,278.25,Møgzu,Void Elf,29,Rogue,4,Outlaw,260,279.625,Overdosses,Undead,5,Warrior,1,Fury,72,276.438,Subzerow,Mag'har Orc,36.0,Hunter,3.0,Marksmanship,254.0,279.25,1417157
15349308,404007030,2026-04-20 16:55:29+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Brewtalised,Blood Elf,10,Monk,10,Brewmaster,268,276.562,Dwuckiee,Highmountain Tauren,28,Druid,11,Restoration,105,277.188,Bubblebazook,Pandaren,26,Monk,10,Windwalker,269,278.5,Adyboii,Void Elf,29,Priest,5,Shadow,258,277.0,Zuwuks,Night Elf,4.0,Death Knight,6.0,Unholy,252.0,275.562,1701833
15388949,404043886,2026-04-20 16:56:51+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Когараси,Tauren,6,Warrior,1,Protection,73,276.0,Disquemonk,Dark Iron Dwarf,34,Monk,10,Mistweaver,270,273.0,Cirdia,Blood Elf,10,Paladin,2,Retribution,70,279.0,Naiige,Mag'har Orc,36,Hunter,3,Survival,255,277.0,Sakaboko,Night Elf,4.0,Rogue,4.0,Subtlety,261.0,276.0,1578843
15350858,404008490,2026-04-20 16:58:37+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Monksh,Dwarf,3,Monk,10,Brewmaster,268,278.562,Чанко,Haranir,91,Druid,11,Restoration,105,275.312,Fentboi,Human,1,Death Knight,6,Frost,251,276.875,Kaldax,Blood Elf,10,Paladin,2,Retribution,70,277.875,Sebalazax,Night Elf,4.0,Mage,8.0,Frost,64.0,278.875,1643024
15351631,404009220,2026-04-20 17:00:06+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Monkarya,Dwarf,3,Monk,10,Brewmaster,268,279.062,Сынсосиски,Highmountain Tauren,28,Shaman,7,Restoration,264,277.25,Phì,Night Elf,4,Warlock,9,Demonology,266,279.188,Hibana,Night Elf,4,Demon Hunter,12,Devourer,1480,277.0,Sxtynine,Undead,5.0,Warlock,9.0,Demonology,266.0,279.062,1677795
15352107,404009672,2026-04-20 17:01:14+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Frisk,Vulpera,35,Death Knight,6,Blood,250,279.0,Дубодел,Tauren,6,Shaman,7,Restoration,264,277.062,Rawrity,Blood Elf,10,Demon Hunter,12,Devourer,1480,274.812,Galson,Void Elf,29,Rogue,4,Assassination,259,279.25,Nopulse,Blood Elf,10.0,Paladin,2.0,Retribution,70.0,273.312,1703960
15352711,404010223,2026-04-20 17:02:20+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Percocets,Night Elf,4,Monk,10,Brewmaster,268,277.625,Flannel,Orc,2,Shaman,7,Restoration,264,274.688,Puki,Undead,5,Warlock,9,Demonology,266,278.875,Daliann,Dark Iron Dwarf,34,Death Knight,6,Unholy,252,278.75,Metenyahu,Dwarf,3.0,Death Knight,6.0,Unholy,252.0,271.875,1671539
15404703,404058430,2026-04-20 17:07:43+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Seïlà,Pandaren,26,Monk,10,Brewmaster,268,277.0,Deathdemise,Tauren,6,Druid,11,Restoration,105,278.0,Rivoc,Orc,2,Death Knight,6,Unholy,252,279.0,Zukorian,Tauren,6,Hunter,3,Beast Mastery,253,276.0,Wardøg,Human,1.0,Warrior,1.0,Arms,71.0,278.0,1637386
15355067,404012407,2026-04-20 17:07:47+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Омерза,Troll,8,Druid,11,Guardian,104,276.0,Luckfubi,Draenei,11,Shaman,7,Restoration,264,275.938,Titännia,Dracthyr,52,Rogue,4,Outlaw,260,276.812,Cerwidenpala,Dwarf,3,Paladin,2,Retribution,70,278.188,Sartoriax,Night Elf,4.0,Demon Hunter,12.0,Devourer,1480.0,279.062,1686380
15596093,404311777,2026-04-20 17:11:05+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Sixi,Night Elf,4,Demon Hunter,12,Vengeance,581,278.0,Frunok,Blood Elf,10,Monk,10,Mistweaver,270,280.0,Кирмач,Night Elf,4,Hunter,3,Survival,255,279.0,Kodeek,Draenei,11,Warlock,9,Demonology,266,280.0,Туррукдк,Night Elf,4.0,Death Knight,6.0,Unholy,252.0,280.0,1418471
15406544,404060113,2026-04-20 17:12:03+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Bierbärle,Pandaren,25,Monk,10,Brewmaster,268,276.0,Lenky,Night Elf,4,Druid,11,Restoration,105,276.0,Khanor,Mag'har Orc,36,Death Knight,6,Unholy,252,279.0,Snoochiez,Orc,2,Warlock,9,Demonology,266,278.0,Тэццу,Undead,5.0,Mage,8.0,Frost,64.0,277.0,1616220
15401284,404055317,2026-04-20 17:13:00+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Franzizbeste,Night Elf,4,Demon Hunter,12,Vengeance,581,276.0,Ungaabunga,Troll,8,Shaman,7,Restoration,264,277.0,Xylanth,Blood Elf,10,Warlock,9,Demonology,266,278.0,Udeekay,Mag'har Orc,36,Death Knight,6,Unholy,252,278.0,Susconductor,Troll,8.0,Druid,11.0,Feral,103.0,278.0,1648138
15358405,404015535,2026-04-20 17:13:51+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Rollenjoyer,Blood Elf,10,Monk,10,Brewmaster,268,276.062,Stjernaqt,Nightborne,27,Priest,5,Discipline,256,278.188,Kurdeman,Blood Elf,10,Mage,8,Frost,64,274.938,Yachi,Dwarf,3,Rogue,4,Subtlety,261,275.688,Airin,Night Elf,4.0,Death Knight,6.0,Unholy,252.0,277.938,1626011
15497494,404161180,2026-04-20 17:16:49+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Shiini,Blood Elf,10,Paladin,2,Protection,66,278.0,Chamowlow,Pandaren,26,Monk,10,Mistweaver,270,274.0,Astrøw,Haranir,86,Druid,11,Balance,102,280.0,Sevdragon,Dracthyr,70,Evoker,13,Augmentation,1473,272.0,Celié,Night Elf,4.0,Demon Hunter,12.0,Devourer,1480.0,278.0,1653474
15360480,404017499,2026-04-20 17:17:50+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Kamuxbrew,Night Elf,4,Monk,10,Brewmaster,268,278.812,Fragios,Tauren,6,Shaman,7,Restoration,264,278.625,Emty,Blood Elf,10,Paladin,2,Retribution,70,273.5,Scqt,Blood Elf,10,Demon Hunter,12,Devourer,1480,277.812,Silenced,Dwarf,3.0,Warrior,1.0,Fury,72.0,278.438,1573203
15361429,404018370,2026-04-20 17:20:19+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Йягодичка,Night Elf,4,Monk,10,Brewmaster,268,279.438,Terryce,Dwarf,3,Shaman,7,Restoration,264,275.188,Yocd,Dwarf,3,Death Knight,6,Unholy,252,277.688,Metrex,Blood Elf,10,Hunter,3,Beast Mastery,253,278.938,Pukdim,Blood Elf,10.0,Paladin,2.0,Retribution,70.0,278.188,1525637
15403953,404057764,2026-04-20 17:24:17+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Coalknight,Dark Iron Dwarf,34,Monk,10,Brewmaster,268,274.0,Vandmanden,Dwarf,3,Shaman,7,Restoration,264,279.0,Heyloonwl,Dwarf,3,Warlock,9,Demonology,266,279.0,Scarylarry,Mag'har Orc,36,Death Knight,6,Unholy,252,280.0,Noirbeard,Dracthyr,70.0,Evoker,13.0,Augmentation,1473.0,273.0,1689228
15366854,404023447,2026-04-20 17:29:40+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Qinqzbrew,Pandaren,26,Monk,10,Brewmaster,268,279.062,Muhhprot,Blood Elf,10,Paladin,2,Holy,65,276.562,Johntrabølta,Dwarf,3,Shaman,7,Elemental,262,279.875,Shrink,Void Elf,29,Priest,5,Shadow,258,278.438,Itsiq,Night Elf,4.0,Death Knight,6.0,Unholy,252.0,279.625,1611630
15439228,404089899,2026-04-20 17:39:47+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Puvacuk,Dwarf,3,Monk,10,Brewmaster,268,278.0,Tonypurge,Dwarf,3,Shaman,7,Restoration,264,276.0,Lazzone,Orc,2,Hunter,3,Beast Mastery,253,276.0,Ekys,Blood Elf,10,Demon Hunter,12,Devourer,1480,278.0,Dianaaparat,Human,1.0,Paladin,2.0,Retribution,70.0,276.0,1397995
15378106,404033875,2026-04-20 17:39:49+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Munimonk,Haranir,91,Monk,10,Brewmaster,268,274.0,Immortal,Undead,5,Monk,10,Mistweaver,270,277.0,Papaelement,Orc,2,Shaman,7,Elemental,262,274.0,Eudoxia,Human,1,Paladin,2,Retribution,70,276.0,Shadowflip,Night Elf,4.0,Demon Hunter,12.0,Devourer,1480.0,277.0,1697579
15387055,404042136,2026-04-20 17:40:49+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Nazamonk,Night Elf,4,Monk,10,Brewmaster,268,276.0,Syns,Orc,2,Shaman,7,Restoration,264,277.0,Bobcorndk,Orc,2,Death Knight,6,Unholy,252,281.0,Snuffedout,Dracthyr,70,Evoker,13,Augmentation,1473,278.0,Ciachodemon,Night Elf,4.0,Demon Hunter,12.0,Havoc,577.0,278.0,1596835
15387038,404042119,2026-04-20 17:45:04+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Heijim,Pandaren,26,Monk,10,Brewmaster,268,277.0,Kripteksx,Night Elf,4,Priest,5,Discipline,256,277.0,Mcdotlands,Orc,2,Warlock,9,Demonology,266,276.0,Kuqq,Orc,2,Hunter,3,Beast Mastery,253,280.0,Rayendra,Night Elf,4.0,Death Knight,6.0,Unholy,252.0,276.0,1707375
15566911,401152559,2026-04-20 17:45:51+00:00,season-mn-1,16,1800999,alliance,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Fistula,Void Elf,29,Monk,10,Brewmaster,268,277.0,Mushdespair,Night Elf,4,Priest,5,Discipline,256,278.0,Xeptdh,Night Elf,4,Demon Hunter,12,Devourer,1480,279.0,Clarizy,Void Elf,29,Mage,8,Frost,64,278.0,Sneldro,Night Elf,4.0,Druid,11.0,Balance,102.0,279.0,1678477
15381502,404037038,2026-04-20 17:58:19+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Pancankee,Tauren,6,Paladin,2,Protection,66,277.5,Sakemon,Blood Elf,10,Monk,10,Mistweaver,270,278.562,Dommoh,Gnome,7,Priest,5,Shadow,258,279.875,Nutcatcher,Night Elf,4,Demon Hunter,12,Havoc,577,279.312,Maloev,Dracthyr,52.0,Evoker,13.0,Augmentation,1473.0,279.812,1412643
15382293,404037755,2026-04-20 17:58:47+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Lissmonk,Blood Elf,10,Monk,10,Brewmaster,268,273.812,Hallonn,Blood Elf,10,Paladin,2,Holy,65,274.875,Zarms,Human,1,Warrior,1,Arms,71,280.438,Fernozo,Night Elf,4,Death Knight,6,Unholy,252,278.562,Fartons,Troll,8.0,Mage,8.0,Frost,64.0,276.562,1700973
15446906,404096817,2026-04-20 18:00:08+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Adikonn,Tauren,6,Paladin,2,Protection,66,279.0,Turboloch,Tauren,6,Druid,11,Restoration,105,277.0,Tuwzl,Night Elf,4,Warlock,9,Demonology,266,281.0,Videotapes,Draenei,11,Mage,8,Frost,64,275.0,Droxy,Void Elf,29.0,Demon Hunter,12.0,Devourer,1480.0,275.0,1637472
15627906,404340466,2026-04-20 18:02:27+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Rhonir,Dark Iron Dwarf,34,Warrior,1,Protection,73,275.0,Акстрил,Blood Elf,10,Paladin,2,Holy,65,277.0,Nilenndk,Night Elf,4,Death Knight,6,Unholy,252,278.0,Nerayataxi,Dracthyr,70,Evoker,13,Augmentation,1473,279.0,Jàndà,Troll,8.0,Warlock,9.0,Demonology,266.0,278.0,1643183
15477484,404143787,2026-04-20 18:04:22+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Бандикуут,Vulpera,35,Monk,10,Brewmaster,268,275.0,Flitzekatze,Highmountain Tauren,28,Druid,11,Restoration,105,279.0,Plupette,Orc,2,Death Knight,6,Unholy,252,279.0,Сирри,Void Elf,29,Warlock,9,Demonology,266,279.0,Zbvkr,Dracthyr,52.0,Evoker,13.0,Augmentation,1473.0,276.0,1674741
15385934,404041103,2026-04-20 18:04:25+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Tijet,Blood Elf,10,Monk,10,Brewmaster,268,268.875,Spatzz,Tauren,6,Shaman,7,Restoration,264,279.938,Brägg,Orc,2,Warlock,9,Demonology,266,279.375,Rymad,Dracthyr,70,Evoker,13,Augmentation,1473,278.188,Gwynbleïdd,Human,1.0,Paladin,2.0,Retribution,70.0,278.0,1706217
15457546,404126118,2026-04-20 18:05:40+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Garfmonk,Nightborne,27,Monk,10,Brewmaster,268,276.0,Hanné,Pandaren,25,Shaman,7,Restoration,264,276.0,Erenjaegers,Human,1,Paladin,2,Retribution,70,277.0,Puria,Night Elf,4,Warrior,1,Arms,71,277.0,Hetly,Haranir,91.0,Druid,11.0,Balance,102.0,278.0,1571511
15386570,404041696,2026-04-20 18:07:05+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Kaylord,Night Elf,4,Death Knight,6,Blood,250,278.812,Ellaeria,Night Elf,4,Priest,5,Discipline,256,279.5,AnonD9DC51C,Earthen,84,Paladin,2,Retribution,70,276.375,Kevvcio,Haranir,86,Hunter,3,Beast Mastery,253,278.875,Nikoletta,Worgen,22.0,Warlock,9.0,Demonology,266.0,278.438,1639687
15420034,404072436,2026-04-20 18:07:07+00:00,season-mn-1,16,1800999,alliance,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Nixonbrew,Dwarf,3,Monk,10,Brewmaster,268,277.0,Maggsidr,Night Elf,4,Druid,11,Restoration,105,279.0,Uwunia,Dracthyr,52,Evoker,13,Augmentation,1473,278.0,Venatrícis,Void Elf,29,Demon Hunter,12,Devourer,1480,279.0,Jamesywow,Draenei,11.0,Death Knight,6.0,Unholy,252.0,280.0,1646868
15387214,404042280,2026-04-20 18:09:53+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Birdynamnam,Void Elf,29,Monk,10,Brewmaster,268,276.562,Priestitutka,Night Elf,4,Priest,5,Discipline,256,276.125,Flipout,Mag'har Orc,36,Shaman,7,Elemental,262,276.188,Vheagar,Dracthyr,52,Evoker,13,Augmentation,1473,275.125,Тискаюкиску,Blood Elf,10.0,Demon Hunter,12.0,Devourer,1480.0,277.062,1579177
15396431,404050823,2026-04-20 18:11:30+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Keriga,Zandalari Troll,31,Warrior,1,Protection,73,277.25,Yucuru,Gnome,7,Monk,10,Mistweaver,270,277.188,Othmasdk,Zandalari Troll,31,Death Knight,6,Unholy,252,275.562,Danyeeh,Dwarf,3,Warlock,9,Demonology,266,279.062,Draugrznf,Night Elf,4.0,Mage,8.0,Arcane,62.0,279.062,1692639
15391911,404046627,2026-04-20 18:13:16+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Tiä,Draenei,11,Monk,10,Brewmaster,268,272.0,Persêfone,Night Elf,4,Monk,10,Mistweaver,270,276.0,Anusdigger,Dark Iron Dwarf,34,Shaman,7,Elemental,262,276.0,Ragefighterr,Blood Elf,10,Demon Hunter,12,Devourer,1480,280.0,Deadkirgiz,Dwarf,3.0,Death Knight,6.0,Unholy,252.0,276.0,1613349
15427770,404079476,2026-04-20 18:13:49+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Cineintreaba,Dwarf,3,Monk,10,Brewmaster,268,274.0,Jetsêtmehmet,Dwarf,3,Shaman,7,Restoration,264,269.0,Dayrix,Orc,2,Warlock,9,Demonology,266,278.0,Krepobolt,Orc,2,Mage,8,Frost,64,279.0,Darkall,Night Elf,4.0,Death Knight,6.0,Unholy,252.0,279.0,1702583
15564688,404283124,2026-04-20 18:14:14+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Chubbybear,Pandaren,26,Monk,10,Brewmaster,268,278.0,Yzmeralda,Human,1,Paladin,2,Holy,65,277.0,Zeedojin,Troll,8,Warlock,9,Demonology,266,279.0,Fatbutdead,Orc,2,Death Knight,6,Unholy,252,281.0,Lithilea,Blood Elf,10.0,Mage,8.0,Frost,64.0,277.0,1659471
15393734,404048315,2026-04-20 18:14:18+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Чичивича,Dwarf,3,Monk,10,Brewmaster,268,279.812,Цукора,Haranir,91,Monk,10,Mistweaver,270,276.75,Zýv,Troll,8,Mage,8,Frost,64,276.812,Явсиньку,Night Elf,4,Demon Hunter,12,Devourer,1480,278.75,Глитуи,Dwarf,3.0,Warlock,9.0,Demonology,266.0,278.375,1541570
15389824,404044713,2026-04-20 18:14:28+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Tankbrew,Dwarf,3,Monk,10,Brewmaster,268,280.438,Draroc,Dwarf,3,Shaman,7,Restoration,264,277.188,Fetisch,Orc,2,Death Knight,6,Unholy,252,274.75,Belthernal,Void Elf,29,Warrior,1,Fury,72,278.625,Moosevoker,Dracthyr,52.0,Evoker,13.0,Augmentation,1473.0,278.0,1498223
15546352,404224799,2026-04-20 18:20:30+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Yknof,Lightforged Draenei,30,Paladin,2,Protection,66,277.0,Adels,Blood Elf,10,Paladin,2,Holy,65,276.0,Scorti,Blood Elf,10,Demon Hunter,12,Devourer,1480,279.0,Skodilock,Troll,8,Warlock,9,Demonology,266,275.0,Idistanz,Void Elf,29.0,Mage,8.0,Frost,64.0,279.0,1692151
